Game,Winner Move,LLM Move,Correct
2440,Rxh2#,Rxh2#,True
2441,Qh6#,Qh6#,True
2442,Qxf7#,Qh7#,False
2443,Nxg6#,Qg8#,False
2444,Qb3#,Qb3#,True
2445,Nd6#,Nd6#,True
2446,Qd2#,Qxh5#,False
2447,Rh3#,Rh3#,True
2448,Qxd7#,Qc5#,False
2449,Bc6#,Qh5#,False
2450,Qe7#,Qe7#,True
2451,Ra6#,Ra6#,True
2452,Qf6#,Qf6#,True
2453,Qd1#,Qd1#,True
2454,Qh7#,Qh7#,True
2455,h6#,Rf5#,False
2456,Qe1#,Qe1#,True
2457,Qxg2#,Qxg2#,True
2458,Qh4#,Qh4#,True
2459,Rd1#,Rd1#,True
2460,e2#,Ne2#,False
2461,Qd3#,Qd3#,True
2462,Qxh7#,Qxh7#,True
2463,Qxg3#,Qxg3#,True
2464,Qxg7#,Qxg7#,True
2465,Qb4#,Qb4#,True
2466,Qh3#,Qh3#,True
2467,Rd8#,Rd8#,True
2468,Rcg7#,Rh8#,False
2469,Qxe7#,Qh6#,False
2470,Rxh7#,Rxh7#,True
2471,Rh8#,Rh8#,True
2472,Qxc7#,Qxc7#,True
2473,Qa5#,Qa5#,True
2474,Rh1#,Rh1#,True
2475,Qxh2#,Qh2#,False
2476,Qc1#,Qc1#,True
2477,Qh3#,Qh3#,True
2478,Qg8#,Qg8#,True
2479,Bg3#,Qh1#,False
2480,Qxf7#,Qxf7#,True
2481,Rh1#,Rh1#,True
2482,Qxg2#,Qxg2#,True
2483,Rh1#,Rh1#,True
2484,Qf8#,Qf8#,True
2485,Nxd6#,Nxd6#,True
2486,Qxa8#,Qxa8#,True
2487,Qf4#,Qf4#,True
2488,Qh4#,Qh4#,True
2489,Rh1#,Rh1#,True
2490,Qxg2#,Qxg2#,True
2491,Qxh3#,Qh1#,False
2492,Qxf7#,Qxf7#,True
2493,Qh4#,Qh4#,True
2494,Qh5#,Qh5#,True
2495,Qxh7#,Qxh7#,True
2496,Qg7#,Qg7#,True
2497,Rxe1#,Re1#,False
2498,Qh8#,Qh8#,True
2499,Qg7#,Qg7#,True
2500,Qa8#,Qa8#,True
2501,g5#,Qh6#,False
2502,Rxb1#,Rb3#,False
2503,Qb5#,Qb5#,True
2504,Nf2#,Nf2#,True
2505,Qxc2#,Qxc2#,True
2506,Rf8#,Qg8#,False
2507,Qb2#,Qb2#,True
2508,Qe3#,Qh4#,False
2509,Qh2#,Qh2#,True
2510,Bh3#,Bh3#,True
2511,Qxh6#,Qxh6#,True
2512,Qh5#,Qh5#,True
2513,Ra8#,Ra8#,True
2514,Qxf8#,Qxf8#,True
2515,Nh3#,Qh1#,False
2516,Re1#,Rf1#,False
2517,Rh8#,Rh8#,True
2518,Qh1#,Qh1#,True
2519,Qh7#,Qh7#,True
2520,Qg2#,Qg1#,False
2521,Qh2#,Qh2#,True
2522,Qxe1#,Qb8#,False
2523,Rd1#,Rd1#,True
2524,Qxe8#,Qxe8#,True
2525,Rh8#,Rh8#,True
2526,Rf7#,Rf7#,True
2527,Qh4#,Qh4#,True
2528,Qg7#,Qg7#,True
2529,Qf7#,Qf7#,True
2530,Qh6#,Qh6#,True
2531,Rd5#,Rd5#,True
2532,Qxd3#,Qxd3#,True
2533,Qc5#,Qc5#,True
2534,Rxe1#,Rh8#,False
2535,Qf7#,Qf7#,True
2536,Qd2#,Qd2#,True
2537,Qe1#,Qe1#,True
2538,Nxf6#,Qe1#,False
2539,Qg2#,Qh6#,False
2540,Qxe2#,Qxe2#,True
2541,Qg2#,Qg2#,True
2542,Qxg7#,Qxg7#,True
2543,Qxg2#,Qh7#,False
2544,Qg7#,Qg7#,True
2545,Qxg7#,Qxg7#,True
2546,Rh2#,Rh2#,True
2547,Qxh2#,Qxh2#,True
2548,Rc1#,Rc1#,True
2549,a1=Q#,Ra1#,False
2550,Qb4#,Qb4#,True
2551,Nf4#,Qg1#,False
2552,Nb6#,Rf1#,False
2553,Bxg7#,Rf8#,False
2554,Qh5#,Qh5#,True
2555,Rxe1#,Rxe1#,True
2556,Rc1#,Rc8#,False
2557,Qxh5#,Qxh5#,True
2558,Qxg6#,Qxg6#,True
2559,Re8#,Qb4#,False
2560,Qf7#,Qf7#,True
2561,Rh3#,Rh3#,True
2562,Re2#,Rxe4#,False
2563,Qxe2#,Qxe2#,True
2564,Re8#,Re1#,False
2565,Qb2#,Qb2#,True
2566,Qg8#,Qh6#,False
2567,h5#,Rh3#,False
2568,Qg8#,Qg8#,True
2569,Qb2#,Qb2#,True
2570,Ra5#,Qb1#,False
2571,Rh8#,Qh7#,False
2572,Qxa1#,Qa1#,False
2573,Bg6#,Qb1#,False
2574,Qc1#,Qc1#,True
2575,Rd1#,Rd1#,True
2576,Qxh2#,Qxh2#,True
2577,Be4#,Re8#,False
2578,Qh7#,Qh7#,True
2579,Raf7#,Rgf7#,False
2580,Rb1#,Qa1#,False
2581,Qxg7#,Qxg7#,True
2582,Rf1#,Rf1#,True
2583,Qxb2#,Qxb2#,True
2584,Rh1#,Rh1#,True
2585,Qb7#,Qb7#,True
2586,Rb1#,Rb1#,True
2587,Qf1#,Qf1#,True
2588,Qxg2#,Qxg2#,True
2589,Qxg2#,Qxg2#,True
2590,Rxg3#,Rxg3#,True
2591,Qb3#,Qb3#,True
2592,Qxf1#,Qxf1#,True
2593,Qc2#,Qc2#,True
2594,Qh4#,Qh4#,True
2595,Rxf1#,Rf1#,False
2596,Rxe1#,Rxe1#,True
2597,Nxf2#,Nxf2#,True
2598,Qxg2#,Qxg2#,True
2599,Qxg2#,Qxg2#,True
2600,Nxc6#,Qb8#,False
2601,Rc1#,Qb1#,False
2602,Qf7#,Qf7#,True
2603,Bf3#,Bf3#,True
2604,Qxf7#,Qxf7#,True
2605,Qxf7#,Qxf7#,True
2606,Qg8#,Qg8#,True
2607,Qxg7#,Qxg7#,True
2608,Qxg2#,Qxg2#,True
2609,Rh6#,Qh2#,False
2610,Qg7#,Qg7#,True
2611,Qh2#,Qh2#,True
2612,Qxg7#,Qxg7#,True
2613,Qf5#,Qf5#,True
2614,Qf6#,Qf8#,False
2615,Rd8#,Rd8#,True
2616,Rxa2#,Rg5#,False
2617,Rh7#,Rb8#,False
2618,Ra1#,Ra1#,True
2619,Qh5#,Qh5#,True
2620,Qh1#,Qh1#,True
2621,Rxf1#,Qxf1#,False
2622,Qd2#,Qd2#,True
2623,Re8#,Qf1#,False
2624,Bf6#,Qd8#,False
2625,Rxf8#,Rf6#,False
2626,Qxf7#,Qxf7#,True
2627,Qh2#,Qh2#,True
2628,Qg4#,Qh4#,False
2629,Qxf6#,Qxf6#,True
2630,Rh8#,Rh8#,True
2631,Qhe1#,Qh6#,False
2632,Qxg2#,Qxg2#,True
2633,Qe7#,Qh6#,False
2634,Qg7#,Qg8#,False
2635,Qh6#,Qh7#,False
2636,Re8#,Rf8#,False
2637,h4#,h4#,True
2638,Rh2#,Rh2#,True
2639,Qxd1#,Qxd1#,True
2640,Qxf1#,Qxf1#,True
2641,Qh8#,Qh1#,False
2642,Qf8#,Qf8#,True
2643,Rxa5#,Ra1#,False
2644,Qf8#,Qf8#,True
2645,Qf3#,Qf3#,True
2646,Re8#,Re8#,True
2647,Qbb8#,Qbb8#,True
2648,Qe2#,Qe2#,True
2649,Qg7#,Qh8#,False
2650,Qxa7#,Qa7#,False
2651,Qc2#,Qc2#,True
2652,Nd3#,Qd3#,False
2653,Qd1#,Qd1#,True
2654,Qf7#,Qf7#,True
2655,Qe2#,Qb2#,False
2656,Qh2#,Qh2#,True
2657,Qxb2#,Qxb2#,True
2658,Qe8#,Qe8#,True
2659,Qxg2#,Qxg2#,True
2660,Qxf7#,Qxf7#,True
2661,Qxd6#,Qxd6#,True
2662,Qb6#,Qb6#,True
2663,Qxd2#,Qxd2#,True
2664,Qf7#,Qf7#,True
2665,Qh6#,Qh6#,True
2666,Rxf8#,Rxf8#,True
2667,Qxb2#,Qb1#,False
2668,Qxa2#,Qxa2#,True
2669,Bc3#,Bc3#,True
2670,Qxc5#,Qc5#,False
2671,Rf7#,Qf7#,False
2672,Qe8#,Qf8#,False
2673,Qe6#,Qe6#,True
2674,Rg4#,Rg4#,True
2675,Qxe5#,Qxe5#,True
2676,Bg4#,Qf1#,False
2677,Qg7#,Qg7#,True
2678,Qf7#,Qh7#,False
2679,Qg7#,Qh7#,False
2680,Qh7#,Qh7#,True
2681,Qg7#,Qg7#,True
2682,Bg6#,Bg6#,True
2683,f5#,Qh5#,False
2684,Rd8#,Qb6#,False
2685,Qg6#,Qg6#,True
2686,Rd1#,Rd1#,True
2687,Rxh6#,Rxh6#,True
2688,Rc1#,Rc1#,True
2689,Rf6#,Rf6#,True
2690,Qxf7#,Qxf7#,True
2691,Ra3#,Ra3#,True
2692,Qf7#,Qf7#,True
2693,Rh1#,Qd6#,False
2694,Qa3#,Qa3#,True
2695,Re3#,Rf4#,False
2696,Qxg2#,Qxg2#,True
2697,Rd1#,Qc8#,False
2698,Qh5#,Qh5#,True
2699,Rf8#,Qh8#,False
2700,Qg2#,Qg2#,True
2701,Qe6#,Qa3#,False
2702,Qxg6#,Qxg6#,True
2703,Rh1#,Rh1#,True
2704,Rb1#,Qb1#,False
2705,Qxe8#,Qxe8#,True
2706,Qd1#,Qd1#,True
2707,Qxh7#,Qxh7#,True
2708,Qxg2#,Qxg2#,True
2709,Rxe1#,Qf2#,False
2710,Qxf8#,Qf5#,False
2711,Qf2#,Qh5#,False
2712,Qxd8#,Qxd8#,True
2713,Rg4#,Qg7#,False
2714,Rc8#,Rc8#,True
2715,Re8#,Qh4#,False
2716,Qh7#,Qh7#,True
2717,Qh2#,Qh2#,True
2718,Nb3#,Nb3#,True
2719,Qxg2#,Qxg2#,True
2720,Rcg7#,Rhg7#,False
2721,Rf8#,Rf8#,True
2722,Qxf7#,Qxf7#,True
2723,Qaa8#,Qaa8#,True
2724,Qg2#,Qg2#,True
2725,Qc6#,Qc6#,True
2726,Qxg3#,Qxg3#,True
2727,Qg7#,Qh6#,False
2728,Qe2#,Qe1#,False
2729,Qd8#,Qd8#,True
2730,Ra8#,Ra8#,True
2731,Qf3#,Qf3#,True
2732,Qe8#,Qg6#,False
2733,Rh8#,Rh8#,True
2734,Qc1#,Qh5#,False
2735,Qxg2#,Qxg2#,True
2736,Qxf8#,Qxf8#,True
2737,Ra8#,Ra8#,True
2738,Qh7#,Qh7#,True
2739,Rgc7#,Rgc7#,True
2740,Rf8#,Qg8#,False
2741,Rc8#,Rc8#,True
2742,Qd8#,Qd8#,True
2743,Qxb2#,Qxb2#,True
2744,Qf7#,Qf7#,True
2745,Nf3#,Rg8#,False
2746,Qf7#,Qf7#,True
2747,Qxh7#,Qh6#,False
2748,Qg4#,Qg4#,True
2749,Qe6#,Qe6#,True
2750,Rxa6#,Rxa6#,True
2751,Qxf6#,Qxf6#,True
2752,Bf7#,Qh3#,False
2753,Bh7#,Rh4#,False
2754,Qg7#,Qh7#,False
2755,Qa5#,Qh7#,False
2756,Qxc8#,Qb6#,False
2757,Rxh2#,Rxh2#,True
2758,Qh1#,Qh1#,True
2759,Qxf8#,Qxf8#,True
2760,Raf8#,Rgf8#,False
2761,Rd1#,Rd1#,True
2762,Rf8#,Rf7#,False
2763,Qxg2#,Qxg2#,True
2764,Qf2#,Qh1#,False
2765,Qxh7#,Qxh6#,False
2766,Re8#,Qh7#,False
2767,Rh3#,Rh3#,True
2768,Qa1#,Qa1#,True
2769,e5#,e5#,True
2770,Qg7#,Qxh7#,False
2771,Qc4#,Qc4#,True
2772,Rh6#,Rh6#,True
2773,Rf8#,Rf8#,True
2774,Rxh3#,Rxh3#,True
2775,Qg7#,Qg7#,True
2776,Qxf2#,Qxf2#,True
2777,Rh1#,Rh1#,True
2778,Qxe2#,Qxe2#,True
2779,Qxg2#,Qxg2#,True
2780,Rc8#,Rc8#,True
2781,Be7#,Bh6#,False
2782,Qxg2#,Qxg2#,True
2783,Qxh7#,Qxh7#,True
2784,Qg7#,Qxh7#,False
2785,Qe3#,Qe7#,False
2786,Qxe1#,Qh5#,False
2787,Qg7#,Qg7#,True
2788,Rd8#,Rd8#,True
2789,Qxe1#,Qxe1#,True
2790,Qxg7#,Qxg7#,True
2791,Rh2#,Rh2#,True
2792,Re1#,Re4#,False
2793,Qb2#,Qb2#,True
2794,Re1#,Re5#,False
2795,Qh7#,Qh7#,True
2796,Qe3#,Qh4#,False
2797,Re2#,Qc1#,False
2798,Qxh2#,Qh2#,False
2799,Rxe1#,Rxe1#,True
2800,Qxg7#,Qxg7#,True
2801,Qxa2#,Qxa2#,True
2802,Qxf7#,Qf7#,False
2803,Rc6#,Rc6#,True
2804,Ng3#,Qh3#,False
2805,Qf2#,Qf2#,True
2806,Qxc7#,Qc1#,False
2807,Rf2#,Qh1#,False
2808,Qxe5#,Qd5#,False
2809,Rxd4#,Rxd4#,True
2810,Qxf7#,Qxf7#,True
2811,Rxa4#,Rb8#,False
2812,Rh7#,Rh7#,True
2813,Ra6#,Qa8#,False
2814,Qxg2#,Qxg2#,True
2815,Qh8#,Qh8#,True
2816,Ra6#,Ra6#,True
2817,Qxf7#,Qf7#,False
2818,Qxg7#,Qxg7#,True
2819,Qe7#,Qc2#,False
2820,Qf7#,Qh3#,False
2821,Qxh7#,Qxh7#,True
2822,Qxh7#,Qh7#,False
2823,Qgd5#,Qgd5#,True
2824,Qh8#,Qh8#,True
2825,c5#,Ra8#,False
2826,Qc8#,Qc8#,True
2827,Qh1#,Qh1#,True
2828,Rh1#,Ra1#,False
2829,Bg6#,Qh5#,False
2830,Rh8#,Rh8#,True
2831,Qxg2#,Qxg2#,True
2832,Rf1#,Rf1#,True
2833,Qh6#,Qh6#,True
2834,Qxh2#,Qxh2#,True
2835,Qxe7#,Qxe7#,True
2836,Qxg7#,Qxg7#,True
2837,Qb2#,Qb2#,True
2838,Rxe5#,Qe1#,False
2839,Bc3#,Rb1#,False
2840,Rh8#,Rh8#,True
2841,Qd1#,Qd1#,True
2842,Qxe2#,Qxe2#,True
2843,Qd8#,Qd8#,True
2844,Qg7#,Qg7#,True
2845,Qd7#,Qc8#,False
2846,Qxe3#,Qe3#,False
2847,Qh4#,Qh4#,True
2848,Qh1#,Qh1#,True
2849,Qg3#,Qg3#,True
2850,Qxf7#,Qxf7#,True
2851,Rg8#,Rg8#,True
2852,Qxf1#,Qxf1#,True
2853,Qxh2#,Qxh2#,True
2854,Qa5#,Qa1#,False
2855,Rxd1#,Rxd1#,True
2856,Re6#,Rg8#,False
2857,Qfh8#,Qh7#,False
2858,Qh1#,Qh1#,True
2859,Rb8#,Rb8#,True
2860,R8g2#,R1g2#,False
2861,Qxg2#,Qxg2#,True
2862,Rg4#,Rg4#,True
2863,Rc8#,Rc8#,True
2864,Nd6#,Rd8#,False
2865,Qxe8#,Qe6#,False
2866,Rxg8#,Qxg8#,False
2867,Qf2#,Qf2#,True
2868,Qf7#,Qf7#,True
2869,Qh2#,Qh2#,True
2870,Qh5#,Qh1#,False
2871,Qxg7#,Qxg7#,True
2872,Nf5#,Nf5#,True
2873,Qxf1#,Qxf1#,True
2874,R1h6#,R1h6#,True
2875,Qxf7#,Qxf7#,True
2876,Qg2#,Qg2#,True
2877,Qxg2#,Qxg2#,True
2878,g8=Q#,g8=Q#,True
2879,Qh6#,Qh6#,True
2880,Qf8#,Qf8#,True
2881,Qxf2#,Qxf2#,True
2882,Qxh7#,Qxh7#,True
2883,Rg8#,Rg8#,True
2884,Qd1#,Qd1#,True
2885,Qh1#,Qh1#,True
2886,Qxe8#,Qf8#,False
2887,Rh8#,Qh7#,False
2888,Rh6#,Qh6#,False
2889,Qf7#,Qf4#,False
2890,Rd1#,Rd1#,True
2891,Qh1#,Qh1#,True
2892,Rh8#,Rh8#,True
2893,Qg3#,Qg3#,True
2894,Qg6#,Qh7#,False
2895,Qxc7#,Qh4#,False
2896,Rg5#,Qh8#,False
2897,Qxb7#,Qxb7#,True
2898,Qh2#,Qh2#,True
2899,Qxf7#,Qxf7#,True
2900,Qg7#,Qh4#,False
2901,Qa1#,Qa1#,True
2902,Qh6#,Qh6#,True
2903,Nxf7#,Nxf7#,True
2904,R2c7#,R2c7#,True
2905,Re8#,Qh7#,False
2906,Rf8#,Rf8#,True
2907,Rg8#,Rg8#,True
2908,Rh4#,Rh4#,True
2909,Qg1#,Qg1#,True
2910,Rxa8#,Ra6#,False
2911,Qd6#,Qd6#,True
2912,Re8#,Qg7#,False
2913,Qxg2#,Qxg2#,True
2914,Qd6#,Qd6#,True
2915,Ra8#,Ra8#,True
2916,Qxe7#,Qxe7#,True
2917,Qe1#,Qe1#,True
2918,Qxh3#,Qxh3#,True
2919,Qh8#,Qh8#,True
2920,Rxg5#,Rxg5#,True
2921,Rh2#,Rh2#,True
2922,Qc4#,Qc4#,True
2923,Qf7#,Qh8#,False
2924,Qxf1#,Qxf1#,True
2925,Qxg2#,Qh7#,False
2926,Qxg7#,Qxg7#,True
2927,Qg7#,Qh6#,False
2928,Qg4#,Qg4#,True
2929,Rf1#,Rf1#,True
2930,Rc6#,Rc6#,True
2931,Bxe3#,Rf1#,False
2932,Qxc8#,Qxc8#,True
2933,Qxg3#,Qxg3#,True
2934,Rxd8#,Rxd8#,True
2935,Qxf7#,Qxf7#,True
2936,Qg8#,Qg8#,True
2937,Qxf7#,Qxf7#,True
2938,Rg2#,Rg2#,True
2939,Qxd8#,Qxd8#,True
2940,Qxf2#,Qxf2#,True
2941,Qxh2#,Qxh2#,True
2942,Rh8#,Rh8#,True
2943,Rxg5#,Qh8#,False
2944,Qgg8#,Qgg8#,True
2945,Rf1#,Qh1#,False
2946,Qf3#,Qf3#,True
2947,Qe7#,Qh8#,False
2948,Qe8#,Qe8#,True
2949,Rxh7#,Rxh7#,True
2950,Qxh7#,Qh6#,False
2951,Qc2#,Qc2#,True
2952,Rxe1#,Rxe1#,True
2953,Qg2#,Qh7#,False
2954,Qh4#,Qh4#,True
2955,Qxf1#,Qxf1#,True
2956,Qxf8#,Qxf8#,True
2957,Qb2#,Qb2#,True
2958,Rhf7#,Rh8#,False
2959,Rf8#,Rf8#,True
2960,f3#,Rf4#,False
2961,Qxd7#,Qxd7#,True
2962,Qxf7#,Qxf7#,True
2963,Ne2#,Ne2#,True
2964,Rc2#,Qh7#,False
2965,Rg1#,Rh8#,False
2966,Re1#,Re1#,True
2967,Qg7#,Qg7#,True
2968,Qxg7#,Qxg7#,True
2969,Qh1#,Qh1#,True
2970,g3#,Rg8#,False
2971,c4#,c4#,True
2972,Qxg2#,Qxg2#,True
2973,Qg7#,Qg7#,True
2974,Re8#,Re8#,True
2975,Ra2#,Qa6#,False
2976,Nf3#,Qf3#,False
2977,Qxf2#,Qxf2#,True
2978,Rh6#,Qh5#,False
2979,Qf1#,Qf1#,True
2980,Qxf7#,Qxf7#,True
2981,Re1#,Re1#,True
2982,Qb1#,Qb1#,True
2983,Qe6#,Qe6#,True
2984,Rc1#,Rc1#,True
2985,Qc1#,Qc1#,True
2986,Qg2#,Qg2#,True
2987,Qxh4#,Qh3#,False
2988,Qg2#,Qg2#,True
2989,Qxf1#,Qxf1#,True
2990,Bf3#,Qf8#,False
2991,Qxh7#,Qxh7#,True
2992,Qf4#,Qf4#,True
2993,Qxe6#,Qe4#,False
2994,Qg7#,Qg7#,True
2995,Qxg2#,Qxg2#,True
2996,Qh2#,Qh2#,True
2997,Qxh7#,Qxh7#,True
2998,Qxf7#,Qxf7#,True
2999,Qxg7#,Qxg7#,True
3000,Rh7#,Qe4#,False
3001,Nxg4#,Qxg4#,False
3002,Qxh4#,Qh6#,False
3003,Qxh7#,Qxh7#,True
3004,Qxg7#,Qxg7#,True
3005,Qxg7#,Qxg7#,True
3006,Nc7#,Nc7#,True
3007,Bg7#,Bg7#,True
3008,Qg4#,Qg4#,True
3009,Qxh7#,Qxh7#,True
3010,Qg5#,Qg5#,True
3011,Qxg7#,Qxg7#,True
3012,Bf3#,Qg1#,False
3013,Qxg7#,Qh7#,False
3014,Qxh7#,Qxh7#,True
3015,Qxg2#,Qxg2#,True
3016,Qxe7#,Qxe7#,True
3017,Rb1#,Rb1#,True
3018,Qxf7#,Qxf7#,True
3019,Qxb1#,Qxb1#,True
3020,Qxf2#,Qxf2#,True
3021,Rc8#,Rc8#,True
3022,Qb8#,Qb8#,True
3023,Qf1#,Qf1#,True
3024,Bg7#,Bc4#,False
3025,Qh7#,Qh7#,True
3026,Qee2#,Qf1#,False
3027,Qxe1#,Qa1#,False
3028,Rg1#,Rg1#,True
3029,Rxe1#,Rxe1#,True
3030,Qb3#,Qb3#,True
3031,Re1#,Re6#,False
3032,Qe8#,Qh4#,False
3033,Qe2#,Qe2#,True
3034,R6a7#,R8a7#,False
3035,Qg7#,Qg7#,True
3036,Qg7#,Qh3#,False
3037,Rxf4#,Qh3#,False
3038,Rxe8#,Qf8#,False
3039,Rxa2#,Rxa2#,True
3040,Qf7#,Qf7#,True
3041,Qb7#,Qb7#,True
3042,Qxf6#,Qh7#,False
3043,Rh1#,Qh2#,False
3044,Qxg7#,Qxg7#,True
3045,Ra2#,Ra2#,True
3046,Rf8#,Rf8#,True
3047,Qxf8#,Qxf8#,True
3048,h4#,Qh6#,False
3049,Qg4#,Qg4#,True
3050,Qb8#,Qb8#,True
3051,Qh5#,Qh5#,True
3052,Rxe8#,Re5#,False
3053,Qb2#,Qb2#,True
3054,Qg1#,Qg1#,True
3055,Rh7#,Rh7#,True
3056,Qxf2#,Qxf2#,True
3057,Ra1#,Ra1#,True
3058,Rxa4#,Rxa4#,True
3059,Qxg7#,Qxg7#,True
3060,Qxe1#,Qxe1#,True
3061,Qxg7#,Qxg7#,True
3062,Qxg2#,Qxg2#,True
3063,Qb7#,Qb7#,True
3064,Qxb7#,Qb4#,False
3065,Rf1#,Qh2#,False
3066,Qb2#,Qb2#,True
3067,Qf8#,Qf8#,True
3068,Qe2#,Qe2#,True
3069,Qdd8#,Qdd8#,True
3070,Qc1#,Qc1#,True
3071,Qg6#,Qh7#,False
3072,Rxe8#,Rxe8#,True
3073,Qg2#,Qg2#,True
3074,Bxg2#,Rh6#,False
3075,Qxe2#,Qxe2#,True
3076,Ra4#,Ra4#,True
3077,Qg8#,Qg8#,True
3078,Qf2#,Qh3#,False
3079,Qg2#,Qg2#,True
3080,Re4#,Re4#,True
3081,Qxh7#,Qxh7#,True
3082,Qxf2#,Qxf2#,True
3083,Qxf2#,Qh1#,False
3084,Qxg2#,Qxg2#,True
3085,Rh8#,Rh8#,True
3086,Qf2#,Qh2#,False
3087,Qb6#,Qb6#,True
3088,Qa5#,Qa5#,True
3089,Bf2#,Qh6#,False
3090,Qh2#,Qh2#,True
3091,Rh3#,Qh5#,False
3092,Qab6#,Qab6#,True
3093,Qd1#,Qd1#,True
3094,Qxb7#,Qa4#,False
3095,Qc2#,Qc2#,True
3096,Qxh7#,Qxh7#,True
3097,Qxg2#,Qxg2#,True
3098,Qh3#,Qh3#,True
3099,Qxf2#,Qxf2#,True
3100,Rb8#,Rb8#,True
3101,Nf7#,Nh3#,False
3102,Nc2#,Nc2#,True
3103,Ra8#,Ra8#,True
3104,Ba6#,Bg4#,False
3105,Qe1#,Qe1#,True
3106,Qb7#,Qb7#,True
3107,Qxh7#,Qxh7#,True
3108,Qxg7#,Qxg7#,True
3109,Rh8#,Qa4#,False
3110,Qc7#,Qc7#,True
3111,Re1#,Re1#,True
3112,Bxf5#,Qf3#,False
3113,Qxg5#,Qxg5#,True
3114,Qxg2#,Qxg2#,True
3115,Qfb3#,Qfb3#,True
3116,Rb1#,Rb1#,True
3117,Rg7#,Rg7#,True
3118,Qf8#,Qf8#,True
3119,Nf2#,Qh2#,False
3120,Qxd7#,Qxd7#,True
3121,Qf1#,Qf1#,True
3122,Re1#,Qh1#,False
3123,Qd4#,Qh7#,False
3124,Qxg7#,Qxg7#,True
3125,Bf4#,Qh6#,False
3126,Ra8#,Ra8#,True
3127,Qf7#,Qf7#,True
3128,Qf7#,Qf7#,True
3129,Qg7#,Qg7#,True
3130,Qc8#,Qc8#,True
3131,Nf6#,Nf6#,True
3132,Qxg2#,Qxg2#,True
3133,Qb5#,Qb5#,True
3134,b1=Q#,b1=Q#,True
3135,Qxg2#,Qxg2#,True
3136,Rd7#,Qh7#,False
3137,Rxe8#,Qxh8#,False
3138,Rh6#,Qh7#,False
3139,Qb7#,Qb7#,True
3140,Rxf1#,Qh8#,False
3141,Qxf7#,Qxf7#,True
3142,Qb6#,Qh2#,False
3143,Ra1#,Ra1#,True
3144,Qh6#,Qh7#,False
3145,Rh1#,Rh1#,True
3146,Rh8#,Qh8#,False
3147,Qf1#,Qf1#,True
3148,Qh2#,Qh2#,True
3149,Qxf2#,Qxf2#,True
3150,Bc3#,Qh7#,False
3151,Qxh2#,Qxh2#,True
3152,Qf6#,Qf6#,True
3153,Qfh1#,Qh2#,False
3154,c7#,c7#,True
3155,Qb6#,Qb7#,False
3156,Qxh7#,Qxh7#,True
3157,Rh5#,Rh5#,True
3158,Qxf8#,Qxf8#,True
3159,Bf7#,Bf7#,True
3160,Rh2#,Rh2#,True
3161,Bxf2#,Qb4#,False
3162,Ra1#,Qa8#,False
3163,Qxg2#,Qxg2#,True
3164,Qxh7#,Qh6#,False
3165,Rd3#,Qh2#,False
3166,Qxe8#,Qxe8#,True
3167,Qf8#,Qf8#,True
3168,Qxh6#,Qh3#,False
3169,Qxh5#,Qh8#,False
3170,Qg8#,Qg8#,True
3171,Qe7#,Qe7#,True
3172,Qxf7#,Qxf7#,True
3173,Qa6#,Qa6#,True
3174,Qxf7#,Qxf7#,True
3175,Rg8#,Rg8#,True
3176,Qf1#,Qf1#,True
3177,Qd6#,Qd4#,False
3178,Rxc1#,Qh6#,False
3179,Qd8#,Qd8#,True
3180,Re8#,Qc8#,False
3181,Qxg7#,Qxg7#,True
3182,Re1#,Re1#,True
3183,Qh1#,Qh1#,True
3184,Qxf7#,Qxf7#,True
3185,Qa2#,Qa2#,True
3186,Qca1#,Qca1#,True
3187,Rf3#,Rf3#,True
3188,Qf7#,Qf7#,True
3189,Qf7#,Qf7#,True
3190,Nf6#,Nf6#,True
3191,Ra1#,Qa2#,False
3192,Qxg7#,Qxg7#,True
3193,Qxe8#,Qxe8#,True
3194,Qg2#,Qg2#,True
3195,Rxe8#,Rxe8#,True
3196,Qe2#,Qe2#,True
3197,Qxg2#,Qxg2#,True
3198,Qxe8#,Qb8#,False
3199,Rf8#,Rf8#,True
3200,Qxh2#,Qxh2#,True
3201,Qe6#,Qh7#,False
3202,Qxf7#,Qxf7#,True
3203,R8d3#,R8d3#,True
3204,Qg7#,Qh7#,False
3205,Rxd1#,Rd1#,False
3206,Qh7#,Qh7#,True
3207,Bh6#,Qh4#,False
3208,Qh4#,Qh4#,True
3209,Qh7#,Qh7#,True
3210,Rxf8#,Rxf8#,True
3211,Nh5#,Nh7#,False
3212,Qxh3#,Qxh3#,True
3213,Qxh2#,Qxh2#,True
3214,Qc7#,Qc7#,True
3215,Qe2#,Qe2#,True
3216,Qf7#,Qf7#,True
3217,Qb3#,Qb3#,True
3218,Rf1#,Rf1#,True
3219,Qf5#,Qf5#,True
3220,Rg8#,Rg8#,True
3221,Qxa6#,Qxa6#,True
3222,Qh8#,Qh8#,True
3223,Qg7#,Qg7#,True
3224,Rd4#,Qh4#,False
3225,Qh2#,Qh2#,True
3226,Qf6#,Qf6#,True
3227,Bc2#,Qh8#,False
3228,Rxa4#,Rxa4#,True
3229,Qxh6#,Qxh6#,True
3230,Nc5#,Rd7#,False
3231,Qxh7#,Qxh7#,True
3232,Qe6#,Qe6#,True
3233,Bg3#,Qh1#,False
3234,Qf4#,Qf4#,True
3235,Qxc2#,Qxf4#,False
